['PA383 (08:28)', 'Inicio', 'Servicio 412', 'No hay buses que se dirijan al paradero.', 'Servicio 418', 'Proximo', 'Entre 07 Y 11 min.  Viene a 2498 mts.', 'Siguiente', 'Entre 19 Y 29 min.  Viene a 6498 mts.', 'Servicio 503', 'Proximo', 'Menos de 5 min. Viene a 41 mts.', 'Siguiente', 'Menos de 5 min. Viene a 651 mts.', 'Servicio 505', 'Proximo', 'Menos de 5 min. Viene a 106 mts.', 'Siguiente', 'Entre 03 Y 07 min.  Viene a 836 mts.', 'Servicio 508', 'Proximo', 'Entre 05 Y 09 min.  Viene a 1158 mts.', 'Siguiente', 'Entre 15 Y 25 min.  Viene a 3418 mts.', 'Servicio 513', 'Proximo', 'Entre 08 Y 14 min.  Viene a 2901 mts.', 'Siguiente', 'Entre 17 Y 27 min.  Viene a 4761 mts.', 'Servicio 514', 'Proximo', 'Entre 03 Y 07 min.  Viene a 1501 mts.', 'Siguiente', 'Entre 06 Y 10 min.  Viene a 2291 mts.', 'Servicio 515N', 'Fuera de horario de operacion para este paradero', 'Servicio 517', 'Proximo', 'Entre 05 Y 09 min.  Viene a 1461 mts.', 'Siguiente', 'Entre 09 Y 15 min.  Viene a 2301 mts.']
['PA383 (08:31)', 'Inicio', 'Servicio 412', 'No hay buses que se dirijan al paradero.', 'Servicio 418', 'Proximo', 'Entre 05 Y 09 min.  Viene a 2118 mts.', 'Siguiente', 'Entre 17 Y 27 min.  Viene a 5838 mts.', 'Servicio 503', 'Proximo', 'Menos de 5 min. Viene a 11 mts.', 'Siguiente', 'Menos de 5 min. Viene a 671 mts.', 'Servicio 505', 'Proximo', 'Menos de 5 min. Viene a 176 mts.', 'Siguiente', 'Menos de 5 min. Viene a 256 mts.', 'Servicio 508', 'Proximo', 'Entre 04 Y 08 min.  Viene a 908 mts.', 'Siguiente', 'Entre 14 Y 22 min.  Viene a 2758 mts.', 'Servicio 513', 'Proximo', 'Entre 07 Y 13 min.  Viene a 2721 mts.', 'Siguiente', 'Entre 15 Y 23 min.  Viene a 4291 mts.', 'Servicio 514', 'Proximo', 'Menos de 5 min. Viene a 881 mts.', 'Siguiente', 'Entre 03 Y 07 min.  Viene a 1441 mts.', 'Servicio 515N', 'Fuera de horario de operacion para este paradero', 'Servicio 517', 'Proximo', 'Menos de 5 min. Viene a 1071 mts.', 'Siguiente', 'Entre 07 Y 13 min.  Viene a 1771 mts.']
['PA383 (08:34)', 'Inicio', 'Servicio 412', 'No hay buses que se dirijan al paradero.', 'Servicio 418', 'Proximo', 'Entre 04 Y 08 min.  Viene a 1768 mts.', 'Siguiente', 'Entre 15 Y 25 min.  Viene a 5248 mts.', 'Servicio 503', 'Proximo', 'Menos de 5 min. Viene a 121 mts.', 'Siguiente', 'Entre 04 Y 08 min.  Viene a 1331 mts.', 'Servicio 505', 'Proximo', 'Menos de 5 min. Viene a 26 mts.', 'Siguiente', 'Menos de 5 min. Viene a 806 mts.', 'Servicio 508', 'Proximo', 'Menos de 5 min. Viene a 238 mts.', 'Siguiente', 'Entre 11 Y 19 min.  Viene a 2158 mts.', 'Servicio 513', 'Proximo', 'Entre 07 Y 11 min.  Viene a 2521 mts.', 'Siguiente', 'Entre 13 Y 21 min.  Viene a 3891 mts.', 'Servicio 514', 'Proximo', 'Menos de 5 min. Viene a 421 mts.', 'Siguiente', 'Menos de 5 min. Viene a 1061 mts.', 'Servicio 515N', 'Fuera de horario de operacion para este paradero', 'Servicio 517', 'Proximo', 'Menos de 5 min. Viene a 831 mts.', 'Siguiente', 'Entre 05 Y 09 min.  Viene a 1421 mts.']
['PA383 (08:37)', 'Inicio', 'Servicio 412', 'No hay buses que se dirijan al paradero.', 'Servicio 418', 'Proximo', 'Menos de 5 min. Viene a 1088 mts.', 'Siguiente', 'Entre 13 Y 21 min.  Viene a 4368 mts.', 'Servicio 503', 'Proximo', 'Menos de 5 min. Viene a 601 mts.', 'Siguiente', 'Menos de 5 min. Viene a 661 mts.', 'Servicio 505', 'Proximo', 'Menos de 5 min. Viene a 156 mts.', 'Siguiente', 'Entre 08 Y 14 min.  Viene a 1426 mts.', 'Servicio 508', 'Proximo', 'Entre 09 Y 15 min.  Viene a 1568 mts.', 'Siguiente', 'Entre 12 Y 20 min.  Viene a 2428 mts.', 'Servicio 513', 'Proximo', 'Entre 05 Y 09 min.  Viene a 2101 mts.', 'Siguiente', 'Entre 11 Y 17 min.  Viene a 3321 mts.', 'Servicio 514', 'Proximo', 'Menos de 5 min. Viene a 421 mts.', 'Siguiente', 'Entre 05 Y 09 min.  Viene a 1781 mts.', 'Servicio 515N', 'Fuera de horario de operacion para este paradero', 'Servicio 517', 'Proximo', 'Menos de 5 min. Viene a 161 mts.', 'Siguiente', 'Menos de 5 min. Viene a 901 mts.']
['PA383 (08:39)', 'Inicio', 'Servicio 412', 'No hay buses que se dirijan al paradero.', 'Servicio 418', 'Proximo', 'Menos de 5 min. Viene a 528 mts.', 'Siguiente', 'Entre 11 Y 17 min.  Viene a 3568 mts.', 'Servicio 503', 'Proximo', 'Menos de 5 min. Viene a 21 mts.', 'Siguiente', 'Menos de 5 min. Viene a 41 mts.', 'Servicio 505', 'Proximo', 'Entre 04 Y 08 min.  Viene a 1006 mts.', 'Siguiente', 'Entre 04 Y 08 min.  Viene a 1026 mts.', 'Servicio 508', 'Proximo', 'Entre 05 Y 09 min.  Viene a 1018 mts.', 'Siguiente', 'Entre 11 Y 17 min.  Viene a 1878 mts.', 'Servicio 513', 'Proximo', 'Menos de 5 min. Viene a 1011 mts.', 'Siguiente', 'Entre 10 Y 16 min.  Viene a 3121 mts.', 'Servicio 514', 'Proximo', 'Menos de 5 min. Viene a 31 mts.', 'Siguiente', 'Entre 03 Y 07 min.  Viene a 1271 mts.', 'Servicio 515N', 'Fuera de horario de operacion para este paradero', 'Servicio 517', 'Proximo', 'Menos de 5 min. Viene a 411 mts.', 'Siguiente', 'Entre 09 Y 15 min.  Viene a 1901 mts.']
['PA383 (08:49)', 'Inicio', 'Servicio 412', 'No hay buses que se dirijan al paradero.', 'Servicio 418', 'Proximo', 'Entre 08 Y 14 min.  Viene a 2788 mts.', 'Siguiente', 'Entre 12 Y 20 min.  Viene a 3798 mts.', 'Servicio 503', 'Proximo', 'Menos de 5 min. Viene a 741 mts.', 'Siguiente', 'Menos de 5 min. Viene a 761 mts.', 'Servicio 505', 'Proximo', 'Menos de 5 min. Viene a 176 mts.', 'Siguiente', 'Entre 08 Y 14 min.  Viene a 1466 mts.', 'Servicio 508', 'Proximo', 'Menos de 5 min. Viene a 468 mts.', 'Siguiente', 'Entre 04 Y 08 min.  Viene a 858 mts.', 'Servicio 513', 'Proximo', 'Entre 05 Y 09 min.  Viene a 2161 mts.', 'Siguiente', 'Entre 07 Y 11 min.  Viene a 2411 mts.', 'Servicio 514', 'Proximo', 'Menos de 5 min. Viene a 441 mts.', 'Siguiente', 'Menos de 5 min. Viene a 461 mts.', 'Servicio 515N', 'Fuera de horario de operacion para este paradero', 'Servicio 517', 'Proximo', 'Menos de 5 min. Viene a 451 mts.', 'Siguiente', 'Entre 09 Y 15 min.  Viene a 1851 mts.']
['PA383 (08:52)', 'Inicio', 'Servicio 412', 'No hay buses que se dirijan al paradero.', 'Servicio 418', 'Proximo', 'Entre 07 Y 13 min.  Viene a 2528 mts.', 'Siguiente', 'Entre 10 Y 16 min.  Viene a 3308 mts.', 'Servicio 503', 'Proximo', 'Menos de 5 min. Viene a 231 mts.', 'Siguiente', 'Menos de 5 min. Viene a 281 mts.', 'Servicio 505', 'Proximo', 'Entre 04 Y 08 min.  Viene a 1006 mts.', 'Siguiente', 'Entre 04 Y 08 min.  Viene a 1036 mts.', 'Servicio 508', 'Proximo', 'Menos de 5 min. Viene a 108 mts.', 'Siguiente', 'Menos de 5 min. Viene a 428 mts.', 'Servicio 513', 'Proximo', 'Menos de 5 min. Viene a 1231 mts.', 'Siguiente', 'Entre 03 Y 07 min.  Viene a 1731 mts.', 'Servicio 514', 'Proximo', 'Menos de 5 min. Viene a 1 mts.', 'Siguiente', 'Menos de 5 min. Viene a 31 mts.', 'Servicio 515N', 'Fuera de horario de operacion para este paradero', 'Servicio 517', 'Proximo', 'Menos de 5 min. Viene a 21 mts.', 'Siguiente', 'Entre 08 Y 14 min.  Viene a 1641 mts.']
['PA383 (08:55)', 'Inicio', 'Servicio 412', 'No hay buses que se dirijan al paradero.', 'Servicio 418', 'Proximo', 'Entre 06 Y 10 min.  Viene a 2098 mts.', 'Siguiente', 'Entre 11 Y 17 min.  Viene a 3128 mts.', 'Servicio 503', 'Proximo', 'Menos de 5 min. Viene a 241 mts.', 'Siguiente', 'Entre 07 Y 13 min.  Viene a 1531 mts.', 'Servicio 505', 'Proximo', 'Menos de 5 min. Viene a 796 mts.', 'Siguiente', 'Entre 03 Y 07 min.  Viene a 836 mts.', 'Servicio 508', 'Proximo', 'Menos de 5 min. Viene a 8 mts.', 'Siguiente', 'Menos de 5 min. Viene a 98 mts.', 'Servicio 513', 'Proximo', 'Menos de 5 min. Viene a 331 mts.', 'Siguiente', 'Menos de 5 min. Viene a 601 mts.', 'Servicio 514', 'Proximo', 'Menos de 5 min. Viene a 851 mts.', 'Siguiente', 'Entre 04 Y 08 min.  Viene a 1311 mts.', 'Servicio 515N', 'Fuera de horario de operacion para este paradero', 'Servicio 517', 'Proximo', 'Entre 05 Y 09 min.  Viene a 1281 mts.', 'Siguiente', 'Entre 10 Y 16 min.  Viene a 2041 mts.']
['PA383 (08:58)', 'Inicio', 'Servicio 412', 'No hay buses que se dirijan al paradero.', 'Servicio 418', 'Proximo', 'Entre 04 Y 08 min.  Viene a 1638 mts.', 'Siguiente', 'Entre 10 Y 16 min.  Viene a 2968 mts.', 'Servicio 503', 'Proximo', 'Entre 05 Y 09 min.  Viene a 1251 mts.', 'Siguiente', 'Entre 06 Y 10 min.  Viene a 1391 mts.', 'Servicio 505', 'Proximo', 'Menos de 5 min. Viene a 296 mts.', 'Siguiente', 'Menos de 5 min. Viene a 416 mts.', 'Servicio 508', 'Proximo', 'Menos de 5 min. Viene a 428 mts.', 'Siguiente', 'Entre 05 Y 09 min.  Viene a 828 mts.', 'Servicio 513', 'Proximo', 'Menos de 5 min. Viene a 1021 mts.', 'Siguiente', 'Entre 09 Y 15 min.  Viene a 2801 mts.', 'Servicio 514', 'Proximo', 'Menos de 5 min. Viene a 431 mts.', 'Siguiente', 'Entre 03 Y 07 min.  Viene a 1051 mts.', 'Servicio 515N', 'Fuera de horario de operacion para este paradero', 'Servicio 517', 'Proximo', 'Entre 03 Y 07 min.  Viene a 1011 mts.', 'Siguiente', 'Entre 06 Y 10 min.  Viene a 1431 mts.']
['PA383 (09:00)', 'Inicio', 'Servicio 412', 'No hay buses que se dirijan al paradero.', 'Servicio 418', 'Proximo', 'Menos de 5 min. Viene a 798 mts.', 'Siguiente', 'Entre 09 Y 15 min.  Viene a 2698 mts.', 'Servicio 503', 'Proximo', 'Menos de 5 min. Viene a 721 mts.', 'Siguiente', 'Entre 03 Y 07 min.  Viene a 1021 mts.', 'Servicio 505', 'Proximo', 'Menos de 5 min. Viene a 36 mts.', 'Siguiente', 'Menos de 5 min. Viene a 56 mts.', 'Servicio 508', 'Proximo', 'Menos de 5 min. Viene a 108 mts.', 'Siguiente', 'Menos de 5 min. Viene a 178 mts.', 'Servicio 513', 'Proximo', 'Menos de 5 min. Viene a 21 mts.', 'Siguiente', 'Entre 07 Y 11 min.  Viene a 2361 mts.', 'Servicio 514', 'Proximo', 'Menos de 5 min. Viene a 121 mts.', 'Siguiente', 'Menos de 5 min. Viene a 651 mts.', 'Servicio 515N', 'Fuera de horario de operacion para este paradero', 'Servicio 517', 'Proximo', 'Menos de 5 min. Viene a 401 mts.', 'Siguiente', 'Entre 03 Y 07 min.  Viene a 1031 mts.']
['PA383 (09:04)', 'Inicio', 'Servicio 412', 'No hay buses que se dirijan al paradero.', 'Servicio 418', 'Proximo', 'Entre 07 Y 13 min.  Viene a 2208 mts.', 'Siguiente', 'Entre 10 Y 16 min.  Viene a 2778 mts.', 'Servicio 503', 'Proximo', 'Menos de 5 min. Viene a 231 mts.', 'Siguiente', 'Menos de 5 min. Viene a 651 mts.', 'Servicio 505', 'Proximo', 'Entre 05 Y 09 min.  Viene a 896 mts.', 'Siguiente', 'Entre 21 Y 31 min.  Viene a 4036 mts.', 'Servicio 508', 'Proximo', 'Menos de 5 min. Viene a 168 mts.', 'Siguiente', 'Entre 06 Y 10 min.  Viene a 928 mts.', 'Servicio 513', 'Proximo', 'Entre 03 Y 07 min.  Viene a 1521 mts.', 'Siguiente', 'Entre 11 Y 19 min.  Viene a 3531 mts.', 'Servicio 514', 'Proximo', 'Menos de 5 min. Viene a 131 mts.', 'Siguiente', 'Entre 05 Y 09 min.  Viene a 1291 mts.', 'Servicio 515N', 'Fuera de horario de operacion para este paradero', 'Servicio 517', 'Proximo', 'Menos de 5 min. Viene a 71 mts.', 'Siguiente', 'Menos de 5 min. Viene a 291 mts.']
['PA383 (09:07)', 'Inicio', 'Servicio 412', 'No hay buses que se dirijan al paradero.', 'Servicio 418', 'Proximo', 'Entre 04 Y 08 min.  Viene a 1628 mts.', 'Siguiente', 'Entre 09 Y 15 min.  Viene a 2568 mts.', 'Servicio 503', 'Proximo', 'Menos de 5 min. Viene a 1211 mts.', 'Siguiente', 'Entre 05 Y 09 min.  Viene a 1551 mts.', 'Servicio 505', 'Proximo', 'Entre 05 Y 09 min.  Viene a 866 mts.', 'Siguiente', 'Entre 18 Y 28 min.  Viene a 3406 mts.', 'Servicio 508', 'Proximo', 'Entre 03 Y 07 min.  Viene a 438 mts.', 'Siguiente', 'Entre 06 Y 10 min.  Viene a 868 mts.', 'Servicio 513', 'Proximo', 'Menos de 5 min. Viene a 261 mts.', 'Siguiente', 'Entre 09 Y 15 min.  Viene a 2991 mts.', 'Servicio 514', 'Proximo', 'Entre 04 Y 08 min.  Viene a 1031 mts.', 'Siguiente', 'Entre 04 Y 08 min.  Viene a 1061 mts.', 'Servicio 515N', 'Fuera de horario de operacion para este paradero', 'Servicio 517', 'Proximo', 'Entre 19 Y 29 min.  Viene a 4091 mts.', 'Siguiente', 'Entre 24 Y 34 min.  Viene a 5491 mts.']
['PA383 (09:09)', 'Inicio', 'Servicio 412', 'No hay buses que se dirijan al paradero.', 'Servicio 418', 'Proximo', 'Menos de 5 min. Viene a 1198 mts.', 'Siguiente', 'Entre 08 Y 14 min.  Viene a 2418 mts.', 'Servicio 503', 'Proximo', 'Menos de 5 min. Viene a 751 mts.', 'Siguiente', 'Entre 03 Y 07 min.  Viene a 1221 mts.', 'Servicio 505', 'Proximo', 'Entre 05 Y 09 min.  Viene a 846 mts.', 'Siguiente', 'Entre 16 Y 26 min.  Viene a 3186 mts.', 'Servicio 508', 'Proximo', 'Menos de 5 min. Viene a 18 mts.', 'Siguiente', 'Entre 06 Y 10 min.  Viene a 848 mts.', 'Servicio 513', 'Proximo', 'Entre 08 Y 14 min.  Viene a 2881 mts.', 'Siguiente', 'Mas de 25 min. Viene a 8021 mts.', 'Servicio 514', 'Proximo', 'Entre 03 Y 07 min.  Viene a 921 mts.', 'Siguiente', 'Entre 04 Y 08 min.  Viene a 1041 mts.', 'Servicio 515N', 'Fuera de horario de operacion para este paradero', 'Servicio 517', 'Proximo', 'Entre 16 Y 26 min.  Viene a 3511 mts.', 'Siguiente', 'Entre 22 Y 32 min.  Viene a 4881 mts.']
['PA383 (09:12)', 'Inicio', 'Servicio 412', 'No hay buses que se dirijan al paradero.', 'Servicio 418', 'Proximo', 'Menos de 5 min. Viene a 658 mts.', 'Siguiente', 'Entre 07 Y 11 min.  Viene a 2188 mts.', 'Servicio 503', 'Proximo', 'Menos de 5 min. Viene a 151 mts.', 'Siguiente', 'Menos de 5 min. Viene a 661 mts.', 'Servicio 505', 'Proximo', 'Menos de 5 min. Viene a 306 mts.', 'Siguiente', 'Entre 14 Y 22 min.  Viene a 2516 mts.', 'Servicio 508', 'Proximo', 'Menos de 5 min. Viene a 208 mts.', 'Siguiente', 'Entre 05 Y 09 min.  Viene a 848 mts.', 'Servicio 513', 'Proximo', 'Entre 07 Y 13 min.  Viene a 2681 mts.', 'Siguiente', 'Mas de 25 min. Viene a 7201 mts.', 'Servicio 514', 'Proximo', 'Menos de 5 min. Viene a 821 mts.', 'Siguiente', 'Menos de 5 min. Viene a 861 mts.', 'Servicio 515N', 'Fuera de horario de operacion para este paradero', 'Servicio 517', 'Proximo', 'Entre 13 Y 21 min.  Viene a 2731 mts.', 'Siguiente', 'Entre 19 Y 29 min.  Viene a 4171 mts.']
['PA383 (09:14)', 'Inicio', 'Servicio 412', 'No hay buses que se dirijan al paradero.', 'Servicio 418', 'Proximo', 'Menos de 5 min. Viene a 658 mts.', 'Siguiente', 'Entre 06 Y 10 min.  Viene a 1998 mts.', 'Servicio 503', 'Proximo', 'Menos de 5 min. Viene a 231 mts.', 'Siguiente', 'Entre 05 Y 09 min.  Viene a 1581 mts.', 'Servicio 505', 'Proximo', 'Entre 13 Y 21 min.  Viene a 2206 mts.', 'Siguiente', 'Entre 13 Y 21 min.  Viene a 2226 mts.', 'Servicio 508', 'Proximo', 'Menos de 5 min. Viene a 428 mts.', 'Siguiente', 'Entre 04 Y 08 min.  Viene a 858 mts.', 'Servicio 513', 'Proximo', 'Entre 07 Y 11 min.  Viene a 2591 mts.', 'Siguiente', 'Entre 23 Y 33 min.  Viene a 6581 mts.', 'Servicio 514', 'Proximo', 'Menos de 5 min. Viene a 391 mts.', 'Siguiente', 'Menos de 5 min. Viene a 431 mts.', 'Servicio 515N', 'Fuera de horario de operacion para este paradero', 'Servicio 517', 'Proximo', 'Entre 11 Y 17 min.  Viene a 2221 mts.', 'Siguiente', 'Entre 17 Y 27 min.  Viene a 3841 mts.']
['PA383 (09:17)', 'Inicio', 'Servicio 412', 'No hay buses que se dirijan al paradero.', 'Servicio 418', 'Proximo', 'Menos de 5 min. Viene a 658 mts.', 'Siguiente', 'Menos de 5 min. Viene a 1218 mts.', 'Servicio 503', 'Proximo', 'Menos de 5 min. Viene a 1121 mts.', 'Siguiente', 'Entre 04 Y 08 min.  Viene a 1471 mts.', 'Servicio 505', 'Proximo', 'Entre 11 Y 17 min.  Viene a 1576 mts.', 'Siguiente', 'Entre 11 Y 17 min.  Viene a 1686 mts.', 'Servicio 508', 'Proximo', 'Menos de 5 min. Viene a 428 mts.', 'Siguiente', 'Entre 04 Y 08 min.  Viene a 868 mts.', 'Servicio 513', 'Proximo', 'Entre 06 Y 10 min.  Viene a 2381 mts.', 'Siguiente', 'Entre 16 Y 26 min.  Viene a 5011 mts.', 'Servicio 514', 'Proximo', 'Menos de 5 min. Viene a 121 mts.', 'Siguiente', 'Entre 06 Y 10 min.  Viene a 1921 mts.', 'Servicio 515N', 'Fuera de horario de operacion para este paradero', 'Servicio 517', 'Proximo', 'Entre 06 Y 10 min.  Viene a 1441 mts.', 'Siguiente', 'Entre 13 Y 21 min.  Viene a 2841 mts.']
['PA383 (09:20)', 'Inicio', 'Servicio 412', 'No hay buses que se dirijan al paradero.', 'Servicio 418', 'Proximo', 'Menos de 5 min. Viene a 658 mts.', 'Siguiente', 'Menos de 5 min. Viene a 688 mts.', 'Servicio 503', 'Proximo', 'Menos de 5 min. Viene a 651 mts.', 'Siguiente', 'Menos de 5 min. Viene a 1151 mts.', 'Servicio 505', 'Proximo', 'Entre 07 Y 11 min.  Viene a 1146 mts.', 'Siguiente', 'Entre 09 Y 15 min.  Viene a 1236 mts.', 'Servicio 508', 'Proximo', 'Entre 04 Y 08 min.  Viene a 828 mts.', 'Siguiente', 'Mas de 25 min. Viene a 7938 mts.', 'Servicio 513', 'Proximo', 'Entre 03 Y 07 min.  Viene a 1681 mts.', 'Siguiente', 'Entre 13 Y 21 min.  Viene a 4321 mts.', 'Servicio 514', 'Proximo', 'Entre 05 Y 09 min.  Viene a 1571 mts.', 'Siguiente', 'Entre 05 Y 09 min.  Viene a 1771 mts.', 'Servicio 515N', 'Fuera de horario de operacion para este paradero', 'Servicio 517', 'Proximo', 'Entre 03 Y 07 min.  Viene a 1121 mts.', 'Siguiente', 'Entre 10 Y 16 min.  Viene a 2231 mts.']
['PA383 (09:23)', 'Inicio', 'Servicio 412', 'No hay buses que se dirijan al paradero.', 'Servicio 418', 'Proximo', 'Entre 10 Y 16 min.  Viene a 2838 mts.', 'Siguiente', 'Entre 11 Y 19 min.  Viene a 3248 mts.', 'Servicio 503', 'Proximo', 'Menos de 5 min. Viene a 21 mts.', 'Siguiente', 'Menos de 5 min. Viene a 561 mts.', 'Servicio 505', 'Proximo', 'Entre 05 Y 09 min.  Viene a 916 mts.', 'Siguiente', 'Entre 06 Y 10 min.  Viene a 946 mts.', 'Servicio 508', 'Proximo', 'Mas de 25 min. Viene a 7008 mts.', 'Siguiente', 'Mas de 25 min. Viene a 7028 mts.', 'Servicio 513', 'Proximo', 'Menos de 5 min. Viene a 621 mts.', 'Siguiente', 'Entre 11 Y 17 min.  Viene a 3571 mts.', 'Servicio 514', 'Proximo', 'Menos de 5 min. Viene a 1031 mts.', 'Siguiente', 'Menos de 5 min. Viene a 1091 mts.', 'Servicio 515N', 'Fuera de horario de operacion para este paradero', 'Servicio 517', 'Proximo', 'Menos de 5 min. Viene a 911 mts.', 'Siguiente', 'Entre 08 Y 14 min.  Viene a 1781 mts.']
['PA383 (09:25)', 'Inicio', 'Servicio 412', 'No hay buses que se dirijan al paradero.', 'Servicio 418', 'Proximo', 'Entre 08 Y 14 min.  Viene a 2508 mts.', 'Siguiente', 'Entre 09 Y 15 min.  Viene a 2718 mts.', 'Servicio 503', 'Proximo', 'Menos de 5 min. Viene a 161 mts.', 'Siguiente', 'Entre 12 Y 20 min.  Viene a 3641 mts.', 'Servicio 505', 'Proximo', 'Entre 05 Y 09 min.  Viene a 866 mts.', 'Siguiente', 'Entre 05 Y 09 min.  Viene a 866 mts.', 'Servicio 508', 'Proximo', 'Entre 22 Y 32 min.  Viene a 5398 mts.', 'Siguiente', 'Entre 24 Y 34 min.  Viene a 6058 mts.', 'Servicio 513', 'Proximo', 'Menos de 5 min. Viene a 21 mts.', 'Siguiente', 'Entre 07 Y 13 min.  Viene a 2861 mts.', 'Servicio 514', 'Proximo', 'Menos de 5 min. Viene a 881 mts.', 'Siguiente', 'Menos de 5 min. Viene a 931 mts.', 'Servicio 515N', 'Fuera de horario de operacion para este paradero', 'Servicio 517', 'Proximo', 'Menos de 5 min. Viene a 851 mts.', 'Siguiente', 'Entre 05 Y 09 min.  Viene a 1311 mts.']
