['PC199 (08:28)', 'Inicio', 'Servicio 406', 'Proximo', 'Entre 07 Y 11 min.  Viene a 2867 mts.', 'Siguiente', 'Entre 09 Y 15 min.  Viene a 3637 mts.', 'Servicio 426', 'Proximo', 'Mas de 25 min. Viene a 8103 mts.', 'Siguiente', 'Mas de 25 min. Viene a 8343 mts.', 'Servicio 505', 'Proximo', 'Menos de 5 min. Viene a 556 mts.', 'Siguiente', 'Entre 04 Y 08 min.  Viene a 1286 mts.', 'Servicio 508', 'Proximo', 'Menos de 5 min. Viene a 274 mts.', 'Siguiente', 'Menos de 5 min. Viene a 284 mts.', 'Servicio 513', 'Proximo', 'Entre 10 Y 16 min.  Viene a 3346 mts.', 'Siguiente', 'Entre 18 Y 28 min.  Viene a 5206 mts.', 'Servicio 514', 'Proximo', 'Entre 05 Y 09 min.  Viene a 1952 mts.', 'Siguiente', 'Entre 07 Y 13 min.  Viene a 2742 mts.', 'Servicio 514C', 'Fuera de horario de operacion para este paradero', 'Servicio 515N', 'Fuera de horario de operacion para este paradero']
['PC199 (08:31)', 'Inicio', 'Servicio 406', 'Proximo', 'Entre 05 Y 09 min.  Viene a 2377 mts.', 'Siguiente', 'Entre 09 Y 15 min.  Viene a 3417 mts.', 'Servicio 426', 'Proximo', 'Mas de 25 min. Viene a 6953 mts.', 'Siguiente', 'Mas de 25 min. Viene a 7173 mts.', 'Servicio 505', 'Proximo', 'Menos de 5 min. Viene a 36 mts.', 'Siguiente', 'Menos de 5 min. Viene a 626 mts.', 'Servicio 508', 'Proximo', 'Entre 05 Y 09 min.  Viene a 1354 mts.', 'Siguiente', 'Entre 15 Y 23 min.  Viene a 3204 mts.', 'Servicio 513', 'Proximo', 'Entre 09 Y 15 min.  Viene a 3166 mts.', 'Siguiente', 'Entre 15 Y 25 min.  Viene a 4736 mts.', 'Servicio 514', 'Proximo', 'Menos de 5 min. Viene a 1332 mts.', 'Siguiente', 'Entre 05 Y 09 min.  Viene a 1892 mts.', 'Servicio 514C', 'Fuera de horario de operacion para este paradero', 'Servicio 515N', 'Fuera de horario de operacion para este paradero']
['PC199 (08:34)', 'Inicio', 'Servicio 406', 'Proximo', 'Entre 03 Y 07 min.  Viene a 1687 mts.', 'Siguiente', 'Entre 08 Y 14 min.  Viene a 3227 mts.', 'Servicio 426', 'Proximo', 'Entre 23 Y 33 min.  Viene a 6153 mts.', 'Siguiente', 'Entre 24 Y 34 min.  Viene a 6173 mts.', 'Servicio 505', 'Proximo', 'Menos de 5 min. Viene a 36 mts.', 'Siguiente', 'Menos de 5 min. Viene a 56 mts.', 'Servicio 508', 'Proximo', 'Menos de 5 min. Viene a 564 mts.', 'Siguiente', 'Entre 11 Y 17 min.  Viene a 2254 mts.', 'Servicio 513', 'Proximo', 'Entre 07 Y 13 min.  Viene a 2896 mts.', 'Siguiente', 'Entre 12 Y 20 min.  Viene a 3936 mts.', 'Servicio 514', 'Proximo', 'Menos de 5 min. Viene a 672 mts.', 'Siguiente', 'Entre 03 Y 07 min.  Viene a 1512 mts.', 'Servicio 514C', 'Fuera de horario de operacion para este paradero', 'Servicio 515N', 'Fuera de horario de operacion para este paradero']
['PC199 (08:37)', 'Inicio', 'Servicio 406', 'Proximo', 'Menos de 5 min. Viene a 777 mts.', 'Siguiente', 'Entre 07 Y 11 min.  Viene a 2877 mts.', 'Servicio 426', 'Proximo', 'Entre 18 Y 28 min.  Viene a 5183 mts.', 'Siguiente', 'Entre 19 Y 29 min.  Viene a 5323 mts.', 'Servicio 505', 'Proximo', 'Menos de 5 min. Viene a 606 mts.', 'Siguiente', 'Entre 09 Y 15 min.  Viene a 1696 mts.', 'Servicio 508', 'Proximo', 'Entre 10 Y 16 min.  Viene a 2014 mts.', 'Siguiente', 'Entre 13 Y 21 min.  Viene a 2874 mts.', 'Servicio 513', 'Proximo', 'Entre 05 Y 09 min.  Viene a 2256 mts.', 'Siguiente', 'Entre 11 Y 19 min.  Viene a 3766 mts.', 'Servicio 514', 'Proximo', 'Menos de 5 min. Viene a 872 mts.', 'Siguiente', 'Entre 06 Y 10 min.  Viene a 2232 mts.', 'Servicio 514C', 'Fuera de horario de operacion para este paradero', 'Servicio 515N', 'Fuera de horario de operacion para este paradero']
['PC199 (08:39)', 'Inicio', 'Servicio 406', 'Proximo', 'Entre 05 Y 09 min.  Viene a 2397 mts.', 'Siguiente', 'Entre 09 Y 15 min.  Viene a 3107 mts.', 'Servicio 426', 'Proximo', 'Entre 15 Y 23 min.  Viene a 4513 mts.', 'Siguiente', 'Entre 15 Y 25 min.  Viene a 4783 mts.', 'Servicio 505', 'Proximo', 'Menos de 5 min. Viene a 196 mts.', 'Siguiente', 'Entre 06 Y 10 min.  Viene a 1456 mts.', 'Servicio 508', 'Proximo', 'Entre 06 Y 10 min.  Viene a 1464 mts.', 'Siguiente', 'Entre 11 Y 19 min.  Viene a 2324 mts.', 'Servicio 513', 'Proximo', 'Menos de 5 min. Viene a 1456 mts.', 'Siguiente', 'Entre 11 Y 17 min.  Viene a 3566 mts.', 'Servicio 514', 'Proximo', 'Menos de 5 min. Viene a 482 mts.', 'Siguiente', 'Entre 05 Y 09 min.  Viene a 1722 mts.', 'Servicio 514C', 'Fuera de horario de operacion para este paradero', 'Servicio 515N', 'Fuera de horario de operacion para este paradero']
['PC199 (08:49)', 'Inicio', 'Servicio 406', 'Proximo', 'Menos de 5 min. Viene a 57 mts.', 'Siguiente', 'Entre 03 Y 07 min.  Viene a 1647 mts.', 'Servicio 426', 'Proximo', 'Entre 10 Y 16 min.  Viene a 3333 mts.', 'Siguiente', 'Entre 11 Y 19 min.  Viene a 3613 mts.', 'Servicio 505', 'Proximo', 'Menos de 5 min. Viene a 536 mts.', 'Siguiente', 'Entre 09 Y 15 min.  Viene a 1676 mts.', 'Servicio 508', 'Proximo', 'Entre 03 Y 07 min.  Viene a 914 mts.', 'Siguiente', 'Entre 05 Y 09 min.  Viene a 1304 mts.', 'Servicio 513', 'Proximo', 'Entre 06 Y 10 min.  Viene a 2516 mts.', 'Siguiente', 'Entre 07 Y 13 min.  Viene a 2826 mts.', 'Servicio 514', 'Proximo', 'Menos de 5 min. Viene a 52 mts.', 'Siguiente', 'Menos de 5 min. Viene a 882 mts.', 'Servicio 514C', 'Fuera de horario de operacion para este paradero', 'Servicio 515N', 'Fuera de horario de operacion para este paradero']
['PC199 (08:52)', 'Inicio', 'Servicio 406', 'Proximo', 'Menos de 5 min. Viene a 1047 mts.', 'Siguiente', 'Entre 05 Y 09 min.  Viene a 2097 mts.', 'Servicio 426', 'Proximo', 'Entre 08 Y 14 min.  Viene a 2973 mts.', 'Siguiente', 'Entre 11 Y 17 min.  Viene a 3493 mts.', 'Servicio 505', 'Proximo', 'Entre 05 Y 09 min.  Viene a 1456 mts.', 'Siguiente', 'Entre 05 Y 09 min.  Viene a 1486 mts.', 'Servicio 508', 'Proximo', 'Menos de 5 min. Viene a 554 mts.', 'Siguiente', 'Entre 03 Y 07 min.  Viene a 874 mts.', 'Servicio 513', 'Proximo', 'Entre 03 Y 07 min.  Viene a 1676 mts.', 'Siguiente', 'Entre 05 Y 09 min.  Viene a 2176 mts.', 'Servicio 514', 'Proximo', 'Menos de 5 min. Viene a 452 mts.', 'Siguiente', 'Menos de 5 min. Viene a 482 mts.', 'Servicio 514C', 'Fuera de horario de operacion para este paradero', 'Servicio 515N', 'Fuera de horario de operacion para este paradero']
['PC199 (08:55)', 'Inicio', 'Servicio 406', 'Proximo', 'Menos de 5 min. Viene a 147 mts.', 'Siguiente', 'Menos de 5 min. Viene a 1297 mts.', 'Servicio 426', 'Proximo', 'Entre 07 Y 13 min.  Viene a 2743 mts.', 'Siguiente', 'Entre 10 Y 16 min.  Viene a 3333 mts.', 'Servicio 505', 'Proximo', 'Entre 04 Y 08 min.  Viene a 1246 mts.', 'Siguiente', 'Entre 04 Y 08 min.  Viene a 1286 mts.', 'Servicio 508', 'Proximo', 'Menos de 5 min. Viene a 84 mts.', 'Siguiente', 'Menos de 5 min. Viene a 454 mts.', 'Servicio 513', 'Proximo', 'Menos de 5 min. Viene a 726 mts.', 'Siguiente', 'Menos de 5 min. Viene a 1046 mts.', 'Servicio 514', 'Proximo', 'Entre 03 Y 07 min.  Viene a 1302 mts.', 'Siguiente', 'Entre 06 Y 10 min.  Viene a 1762 mts.', 'Servicio 514C', 'Fuera de horario de operacion para este paradero', 'Servicio 515N', 'Fuera de horario de operacion para este paradero']
['PC199 (08:58)', 'Inicio', 'Servicio 406', 'Proximo', 'Menos de 5 min. Viene a 507 mts.', 'Siguiente', 'Entre 07 Y 13 min.  Viene a 2537 mts.', 'Servicio 426', 'Proximo', 'Entre 04 Y 08 min.  Viene a 1993 mts.', 'Siguiente', 'Entre 09 Y 15 min.  Viene a 2993 mts.', 'Servicio 505', 'Proximo', 'Menos de 5 min. Viene a 746 mts.', 'Siguiente', 'Menos de 5 min. Viene a 866 mts.', 'Servicio 508', 'Proximo', 'Menos de 5 min. Viene a 244 mts.', 'Siguiente', 'Menos de 5 min. Viene a 344 mts.', 'Servicio 513', 'Proximo', 'Menos de 5 min. Viene a 366 mts.', 'Siguiente', 'Menos de 5 min. Viene a 396 mts.', 'Servicio 514', 'Proximo', 'Menos de 5 min. Viene a 882 mts.', 'Siguiente', 'Entre 05 Y 09 min.  Viene a 1502 mts.', 'Servicio 514C', 'Fuera de horario de operacion para este paradero', 'Servicio 515N', 'Fuera de horario de operacion para este paradero']
['PC199 (09:01)', 'Inicio', 'Servicio 406', 'Proximo', 'Entre 04 Y 08 min.  Viene a 1827 mts.', 'Siguiente', 'Entre 06 Y 10 min.  Viene a 2127 mts.', 'Servicio 426', 'Proximo', 'Menos de 5 min. Viene a 1543 mts.', 'Siguiente', 'Entre 07 Y 13 min.  Viene a 2623 mts.', 'Servicio 505', 'Proximo', 'Menos de 5 min. Viene a 46 mts.', 'Siguiente', 'Menos de 5 min. Viene a 486 mts.', 'Servicio 508', 'Proximo', 'Menos de 5 min. Viene a 554 mts.', 'Siguiente', 'Menos de 5 min. Viene a 624 mts.', 'Servicio 513', 'Proximo', 'Menos de 5 min. Viene a 466 mts.', 'Siguiente', 'Entre 08 Y 14 min.  Viene a 2806 mts.', 'Servicio 514', 'Proximo', 'Menos de 5 min. Viene a 572 mts.', 'Siguiente', 'Menos de 5 min. Viene a 1102 mts.', 'Servicio 514C', 'Fuera de horario de operacion para este paradero', 'Servicio 515N', 'Fuera de horario de operacion para este paradero']
['PC199 (09:04)', 'Inicio', 'Servicio 406', 'Proximo', 'Menos de 5 min. Viene a 667 mts.', 'Siguiente', 'Menos de 5 min. Viene a 1207 mts.', 'Servicio 426', 'Proximo', 'Menos de 5 min. Viene a 73 mts.', 'Siguiente', 'Menos de 5 min. Viene a 1093 mts.', 'Servicio 505', 'Proximo', 'Entre 06 Y 10 min.  Viene a 1346 mts.', 'Siguiente', 'Entre 22 Y 32 min.  Viene a 4486 mts.', 'Servicio 508', 'Proximo', 'Menos de 5 min. Viene a 44 mts.', 'Siguiente', 'Menos de 5 min. Viene a 614 mts.', 'Servicio 513', 'Proximo', 'Entre 04 Y 08 min.  Viene a 1966 mts.', 'Siguiente', 'Entre 13 Y 21 min.  Viene a 3976 mts.', 'Servicio 514', 'Proximo', 'Menos de 5 min. Viene a 582 mts.', 'Siguiente', 'Entre 07 Y 11 min.  Viene a 1742 mts.', 'Servicio 514C', 'Fuera de horario de operacion para este paradero', 'Servicio 515N', 'Fuera de horario de operacion para este paradero']
['PC199 (09:07)', 'Inicio', 'Servicio 406', 'Proximo', 'Menos de 5 min. Viene a 57 mts.', 'Siguiente', 'Menos de 5 min. Viene a 527 mts.', 'Servicio 426', 'Proximo', 'Menos de 5 min. Viene a 1553 mts.', 'Siguiente', 'Entre 19 Y 29 min.  Viene a 4693 mts.', 'Servicio 505', 'Proximo', 'Entre 06 Y 10 min.  Viene a 1316 mts.', 'Siguiente', 'Entre 19 Y 29 min.  Viene a 3856 mts.', 'Servicio 508', 'Proximo', 'Entre 04 Y 08 min.  Viene a 884 mts.', 'Siguiente', 'Entre 07 Y 11 min.  Viene a 1314 mts.', 'Servicio 513', 'Proximo', 'Menos de 5 min. Viene a 706 mts.', 'Siguiente', 'Entre 11 Y 17 min.  Viene a 3436 mts.', 'Servicio 514', 'Proximo', 'Entre 06 Y 10 min.  Viene a 1482 mts.', 'Siguiente', 'Entre 06 Y 10 min.  Viene a 1512 mts.', 'Servicio 514C', 'Fuera de horario de operacion para este paradero', 'Servicio 515N', 'Fuera de horario de operacion para este paradero']
['PC199 (09:10)', 'Inicio', 'Servicio 406', 'Proximo', 'Entre 04 Y 08 min.  Viene a 1707 mts.', 'Siguiente', 'Entre 13 Y 21 min.  Viene a 3487 mts.', 'Servicio 426', 'Proximo', 'Menos de 5 min. Viene a 903 mts.', 'Siguiente', 'Entre 15 Y 25 min.  Viene a 3953 mts.', 'Servicio 505', 'Proximo', 'Entre 06 Y 10 min.  Viene a 1296 mts.', 'Siguiente', 'Entre 18 Y 28 min.  Viene a 3636 mts.', 'Servicio 508', 'Proximo', 'Menos de 5 min. Viene a 464 mts.', 'Siguiente', 'Entre 07 Y 11 min.  Viene a 1294 mts.', 'Servicio 513', 'Proximo', 'Menos de 5 min. Viene a 156 mts.', 'Siguiente', 'Entre 10 Y 16 min.  Viene a 3326 mts.', 'Servicio 514', 'Proximo', 'Entre 05 Y 09 min.  Viene a 1372 mts.', 'Siguiente', 'Entre 06 Y 10 min.  Viene a 1492 mts.', 'Servicio 514C', 'Fuera de horario de operacion para este paradero', 'Servicio 515N', 'Fuera de horario de operacion para este paradero']
['PC199 (09:12)', 'Inicio', 'Servicio 406', 'Proximo', 'Menos de 5 min. Viene a 357 mts.', 'Siguiente', 'Entre 11 Y 17 min.  Viene a 3297 mts.', 'Servicio 426', 'Proximo', 'Menos de 5 min. Viene a 13 mts.', 'Siguiente', 'Entre 11 Y 19 min.  Viene a 3413 mts.', 'Servicio 505', 'Proximo', 'Menos de 5 min. Viene a 756 mts.', 'Siguiente', 'Entre 15 Y 23 min.  Viene a 2966 mts.', 'Servicio 508', 'Proximo', 'Menos de 5 min. Viene a 654 mts.', 'Siguiente', 'Entre 06 Y 10 min.  Viene a 1294 mts.', 'Servicio 513', 'Proximo', 'Entre 08 Y 14 min.  Viene a 3126 mts.', 'Siguiente', 'Mas de 25 min. Viene a 7646 mts.', 'Servicio 514', 'Proximo', 'Entre 05 Y 09 min.  Viene a 1272 mts.', 'Siguiente', 'Entre 05 Y 09 min.  Viene a 1312 mts.', 'Servicio 514C', 'Fuera de horario de operacion para este paradero', 'Servicio 515N', 'Fuera de horario de operacion para este paradero']
['PC199 (09:15)', 'Inicio', 'Servicio 406', 'Proximo', 'Entre 10 Y 16 min.  Viene a 3197 mts.', 'Siguiente', 'Entre 11 Y 19 min.  Viene a 3467 mts.', 'Servicio 426', 'Proximo', 'Entre 11 Y 17 min.  Viene a 3333 mts.', 'Siguiente', 'Entre 11 Y 19 min.  Viene a 3383 mts.', 'Servicio 505', 'Proximo', 'Menos de 5 min. Viene a 436 mts.', 'Siguiente', 'Entre 14 Y 22 min.  Viene a 2656 mts.', 'Servicio 508', 'Proximo', 'Menos de 5 min. Viene a 94 mts.', 'Siguiente', 'Entre 03 Y 07 min.  Viene a 874 mts.', 'Servicio 513', 'Proximo', 'Entre 08 Y 14 min.  Viene a 3036 mts.', 'Siguiente', 'Mas de 25 min. Viene a 7026 mts.', 'Servicio 514', 'Proximo', 'Menos de 5 min. Viene a 842 mts.', 'Siguiente', 'Menos de 5 min. Viene a 882 mts.', 'Servicio 514C', 'Fuera de horario de operacion para este paradero', 'Servicio 515N', 'Fuera de horario de operacion para este paradero']
['PC199 (09:17)', 'Inicio', 'Servicio 406', 'Proximo', 'Entre 07 Y 13 min.  Viene a 2907 mts.', 'Siguiente', 'Entre 11 Y 17 min.  Viene a 3357 mts.', 'Servicio 426', 'Proximo', 'Entre 09 Y 15 min.  Viene a 3073 mts.', 'Siguiente', 'Entre 10 Y 16 min.  Viene a 3153 mts.', 'Servicio 505', 'Proximo', 'Entre 11 Y 19 min.  Viene a 2026 mts.', 'Siguiente', 'Entre 12 Y 20 min.  Viene a 2136 mts.', 'Servicio 508', 'Proximo', 'Menos de 5 min. Viene a 144 mts.', 'Siguiente', 'Menos de 5 min. Viene a 874 mts.', 'Servicio 513', 'Proximo', 'Entre 07 Y 13 min.  Viene a 2826 mts.', 'Siguiente', 'Entre 18 Y 28 min.  Viene a 5456 mts.', 'Servicio 514', 'Proximo', 'Menos de 5 min. Viene a 202 mts.', 'Siguiente', 'Menos de 5 min. Viene a 572 mts.', 'Servicio 514C', 'Fuera de horario de operacion para este paradero', 'Servicio 515N', 'Fuera de horario de operacion para este paradero']
['PC199 (09:20)', 'Inicio', 'Servicio 406', 'Proximo', 'Entre 05 Y 09 min.  Viene a 2277 mts.', 'Siguiente', 'Entre 09 Y 15 min.  Viene a 3127 mts.', 'Servicio 426', 'Proximo', 'Entre 08 Y 14 min.  Viene a 2953 mts.', 'Siguiente', 'Entre 09 Y 15 min.  Viene a 3023 mts.', 'Servicio 505', 'Proximo', 'Entre 07 Y 13 min.  Viene a 1596 mts.', 'Siguiente', 'Entre 11 Y 17 min.  Viene a 1686 mts.', 'Servicio 508', 'Proximo', 'Menos de 5 min. Viene a 174 mts.', 'Siguiente', 'Menos de 5 min. Viene a 374 mts.', 'Servicio 513', 'Proximo', 'Entre 04 Y 08 min.  Viene a 2126 mts.', 'Siguiente', 'Entre 15 Y 23 min.  Viene a 4766 mts.', 'Servicio 514', 'Proximo', 'Menos de 5 min. Viene a 242 mts.', 'Siguiente', 'Entre 06 Y 10 min.  Viene a 2022 mts.', 'Servicio 514C', 'Fuera de horario de operacion para este paradero', 'Servicio 515N', 'Fuera de horario de operacion para este paradero']
['PC199 (09:23)', 'Inicio', 'Servicio 406', 'Proximo', 'Menos de 5 min. Viene a 1007 mts.', 'Siguiente', 'Entre 07 Y 13 min.  Viene a 2847 mts.', 'Servicio 426', 'Proximo', 'Entre 03 Y 07 min.  Viene a 2083 mts.', 'Siguiente', 'Entre 07 Y 11 min.  Viene a 2613 mts.', 'Servicio 505', 'Proximo', 'Entre 07 Y 11 min.  Viene a 1366 mts.', 'Siguiente', 'Entre 07 Y 11 min.  Viene a 1396 mts.', 'Servicio 508', 'Proximo', 'Menos de 5 min. Viene a 44 mts.', 'Siguiente', 'Mas de 25 min. Viene a 7454 mts.', 'Servicio 513', 'Proximo', 'Menos de 5 min. Viene a 1066 mts.', 'Siguiente', 'Entre 11 Y 19 min.  Viene a 4016 mts.', 'Servicio 514', 'Proximo', 'Entre 03 Y 07 min.  Viene a 1482 mts.', 'Siguiente', 'Entre 04 Y 08 min.  Viene a 1542 mts.', 'Servicio 514C', 'Fuera de horario de operacion para este paradero', 'Servicio 515N', 'Fuera de horario de operacion para este paradero']
['PC199 (09:25)', 'Inicio', 'Servicio 406', 'Proximo', 'Entre 04 Y 08 min.  Viene a 2117 mts.', 'Siguiente', 'Entre 10 Y 16 min.  Viene a 3297 mts.', 'Servicio 426', 'Proximo', 'Menos de 5 min. Viene a 1553 mts.', 'Siguiente', 'Menos de 5 min. Viene a 1703 mts.', 'Servicio 505', 'Proximo', 'Entre 07 Y 11 min.  Viene a 1316 mts.', 'Siguiente', 'Entre 07 Y 11 min.  Viene a 1316 mts.', 'Servicio 508', 'Proximo', 'Entre 24 Y 34 min.  Viene a 5844 mts.', 'Siguiente', 'Mas de 25 min. Viene a 6504 mts.', 'Servicio 513', 'Proximo', 'Menos de 5 min. Viene a 466 mts.', 'Siguiente', 'Entre 09 Y 15 min.  Viene a 3306 mts.', 'Servicio 514', 'Proximo', 'Menos de 5 min. Viene a 1332 mts.', 'Siguiente', 'Menos de 5 min. Viene a 1382 mts.', 'Servicio 514C', 'Fuera de horario de operacion para este paradero', 'Servicio 515N', 'Fuera de horario de operacion para este paradero']
